mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_stft_mean,spectral_contrast_mean,tonnetz_mean,tempo,file
-141.7962,93.45848,14.443348,7.2229686,15.284616,-3.0211275,-12.017964,1.601758,-20.063898,-0.38318235,-8.069032,-8.923094,-9.926417,0.30548602,25.51451408067605,0.055671283839721156,143.5546875,Soote Ghatar (Live Performance)
-102.10927,85.45288,12.54632,28.893566,6.5934253,18.172968,2.7909777,7.8587503,-2.6139255,11.850542,2.145765,8.418336,3.1385152,0.43050435,23.12643702989874,-0.0031877392885185764,78.30255681818181,Chera nashe (Ft Alireza JJ & Sepehr khalse)
-112.93759,82.88026,16.377764,9.924146,3.1637437,4.9492035,0.6810277,-3.167095,-9.080349,-4.262538,-1.2570232,8.913137,0.24079594,0.3861075,22.233014790406138,0.011575309462046776,99.38401442307692,Vinak - Zang Nazan (320)-1.wav
-183.72359,102.239975,8.312862,11.827486,3.565088,-2.7839754,-11.294008,-13.289577,-22.31594,-12.530918,-11.149885,-8.092183,-15.972838,0.29146653,24.725619966528452,-0.02568128388573395,117.45383522727273,Zendegi Hamine (feat. Koorosh) ｜ Acoustic Version
-112.265594,97.38954,13.361907,17.578798,-4.2790756,-5.7225995,-8.319904,-5.295732,-19.233713,-2.5167937,-13.762898,1.0798737,-11.463371,0.2825956,24.769169310040382,0.07717819521011145,89.10290948275862,Khoshhalam
-73.24291,94.714226,8.901874,25.403315,9.695112,0.34710264,0.44610283,-2.4942493,-1.1791863,-1.6926328,0.381657,3.025479,0.044085678,0.41874188,22.210474379739612,0.024511576932549396,80.74951171875,Bi Marefat
-96.48995,122.01213,0.41146597,22.409218,5.2640324,9.028127,8.35821,2.6728477,2.3431523,2.5704944,-0.9915028,2.3157349,-2.498647,0.42584097,22.574230638265508,-0.02351437862138364,112.34714673913044,Behzad Leito - Khaak (Ft Sijal & Nassim)
-111.93966,111.5507,15.216689,2.5046415,0.7115265,6.995666,-7.8109226,-1.8793044,-12.856547,8.171362,-8.317944,1.1649461,-3.2899113,0.33795205,23.718579711624308,-0.0013804425823332077,129.19921875,DORCCI  FT  SARREN (T E R A)
-208.41165,86.82903,-29.082365,-17.29166,-15.702586,-20.740734,-15.62738,-8.844607,-20.474836,-16.19781,-16.902418,-15.120978,-19.610716,0.25258678,24.790091033786975,0.05286950175165871,99.38401442307692,Hayahoo ｜ koorosh
-36.40017,103.37488,9.857878,24.383745,4.001464,14.024195,1.515084,8.330626,-4.402221,6.293441,2.3075755,7.1589737,0.9638095,0.3899869,23.626878579247947,0.026600574500135983,103.359375,Fekr Nemikardam (Feat. Behzad Leito)
-99.986244,93.23525,10.438057,13.128801,15.377688,10.957844,-6.3699236,0.8498272,-5.398958,-0.27370703,-8.582576,2.2551734,-5.5023546,0.36435738,23.130136135732297,-0.042838211528799006,143.5546875,To Mano Dari
-82.12021,102.89944,24.99996,8.994857,8.866097,2.6325474,-0.61836517,2.13913,-16.112284,2.2799828,-1.1020333,-3.4498901,-2.161254,0.36130282,23.090654625280756,0.053557882414263944,161.4990234375,Doostam Hastan
-142.19057,97.28371,32.133194,9.539155,13.289875,10.979983,9.891871,0.4644472,-12.686184,-2.244398,-1.6446446,1.4435378,1.161143,0.3861538,23.55779577547118,0.09448463656856557,99.38401442307692,Pooyan JC - Male Man Bash (Ft Shayan eshraghi & KooriBoom)
-79.208145,81.44882,8.455978,9.41421,14.094544,11.964674,-8.992365,0.82420015,-8.961754,2.23697,-6.6927857,-0.350034,-6.3104115,0.37332025,24.471405485824395,0.017596669757376865,143.5546875,Rose Zard (Ft Behzad Leito)
-114.72901,96.27912,10.548728,21.564863,15.258962,5.8496284,-1.8583001,8.146258,-6.442885,10.43946,2.1396847,5.816982,3.9375074,0.4057416,22.839864380245697,0.060273925531558976,92.28515625,Okay (with Catchybeatz & Putak)
-99.34836,99.42837,11.908221,15.72671,8.091762,4.261793,-0.18892276,-6.665969,-9.6866865,0.64851546,-3.3494592,-3.4760814,-6.2023873,0.40067443,23.36274624389241,-0.01732284834778853,67.99958881578948,"Khatere (with Sepehr Khalse, Isam & Ashkan Kagan)"
-114.20659,103.409294,4.03015,15.075599,6.4029794,4.3722215,-8.574275,-5.9010544,-6.681695,-2.6959786,-6.147287,-2.436747,-6.4176126,0.39022988,23.156388720070872,-0.022041751285727246,123.046875,Koorosh x Cornellaa - Azin Manzare (AFX & Shebi Remix)
-100.477425,129.24234,1.029029,10.57348,10.84931,1.1001365,-1.0489336,-1.1376169,-6.8920712,4.890004,-2.096429,-1.7128041,-2.982889,0.40489396,23.882126518309658,-0.017373610416930235,99.38401442307692,Gdaal - Baraye To (Ft The Don & Ahu)
-122.46625,95.836044,11.702384,17.709688,1.2273916,7.7565904,2.1282241,-2.6665895,-4.1093287,1.2049165,-6.283487,0.08874381,-1.8122184,0.3691165,24.23477069565532,0.03621118012204236,103.359375,Gdaal Ft Mahta - Maahrokh
-119.739716,87.71222,23.491322,29.943758,12.207049,13.645144,2.5773823,7.124979,-5.1651096,5.291731,-1.446964,1.4957166,-1.0148426,0.43826184,22.56242639495278,-0.01546092022546838,78.30255681818181,Khakestari - Leito
-74.53597,116.81612,7.200462,15.082855,-0.9814663,2.2228825,1.0533954,4.15605,-7.1924253,9.540425,0.1664141,5.1815596,-1.2704133,0.37561837,24.086157609917677,0.017765281691648274,80.74951171875,04 Daeman (feat. Behzad Leito & Zakhmi)
-124.673805,101.0095,14.045601,22.58767,4.1607075,-2.7511804,11.899768,-4.4020967,-0.90383655,3.7466083,-9.749871,4.6650815,-5.3633666,0.31129706,23.482204508133645,0.0648789267167648,89.10290948275862,Na Man Na To ＊ Prod ： AG
-98.20168,103.46728,2.587427,16.354015,8.686195,3.8465805,-7.32836,2.6633675,-8.528097,1.0305463,3.5200536,0.11831953,-2.7953994,0.4427152,23.020429402904032,-0.06558348325835646,95.703125,Mizanam Ye Set [SultanMusic.IR]
-131.51385,108.88513,17.877079,24.843704,9.426113,7.315172,9.500617,-12.256237,-14.038741,-5.635353,-8.217015,-1.8203125,-9.497345,0.32639545,25.153252078854855,0.012773976661122644,112.34714673913044,Boro isam
-79.82469,110.28844,11.8120365,20.936941,15.097524,5.9037466,0.10619841,4.3099294,-1.3888661,6.8178897,-2.4188852,-3.9744263,1.9389765,0.39447445,23.330907133310493,0.0590546295050134,117.45383522727273,Behzad Leito & AFX - Sargarmi.wav
-128.13731,91.56554,14.191346,16.598475,0.21327561,1.5746553,-10.495874,-3.4574604,-8.513402,1.869396,1.1040367,8.251174,-4.3713093,0.37241802,24.378791207608252,-0.028808674675721332,103.359375,Sepehr Khalse – Bombastic (feat Chvrsi)
-42.260876,64.16979,6.585182,12.94557,2.9738936,7.59175,-7.767814,2.8736494,-4.4298897,-1.0621029,-2.4386764,1.6132612,-0.8747306,0.43380648,22.06474557568963,0.028359658220938902,95.703125,Inja Tehroone
-71.337234,96.952675,17.108099,17.443783,4.984778,1.6388332,-2.051621,-0.46577978,-4.2382927,3.422072,-6.124205,0.24838291,-3.5942264,0.3836538,22.21339759981714,0.0036903838418318696,112.34714673913044,mbinw🌸heif ke nisti
-116.22154,100.37134,14.082555,24.479265,6.9850674,3.1443884,-1.1759446,-5.8953815,-11.5757885,-1.9159243,-7.4070725,-2.2217524,-5.738192,0.3449884,23.65788298326822,0.07028879705325519,86.1328125,hey monaliza [only fans]
-112.75026,82.21527,15.151034,12.790423,11.241259,3.0453146,0.2130287,11.509422,-5.10236,4.3479953,2.319268,6.159443,1.7161155,0.43754303,22.732981795684008,0.03482566745905631,112.34714673913044,Tool Mishe Type
-144.93369,111.45018,28.05387,17.181564,15.400441,4.957864,-0.5573068,0.007752643,-6.7198596,0.63133335,-8.978577,-3.4744434,-9.449671,0.3792804,23.71981089958117,0.05482702985602363,112.34714673913044,Cuba
-79.92453,84.57705,14.334761,7.8913426,7.601515,2.4996595,2.1146512,-3.6914127,-10.91514,1.7539865,-6.9443216,4.6845484,-6.3444242,0.40640566,23.256678492206362,0.010358859695700898,151.99908088235293,Dokhtare Bad - Comma.wav
-68.2901,90.33857,2.853573,18.28329,4.7097106,0.27246952,2.4234235,2.848408,-9.367222,4.4553895,-5.957829,7.1832886,0.36119702,0.46586794,23.337780861614178,0.033013480579358406,135.99917763157896,Hiphopologist X Poori X Ribar X Chvrsi X Sajad Shahi - 2024
-148.28741,120.18812,38.699284,38.23602,17.425879,15.080837,14.351724,-3.3157837,0.48778358,4.905385,-0.52903616,2.251385,-2.2958748,0.46982643,21.98786211421955,0.008267027675399647,95.703125,Isam - Fereshteye Bad
-85.31454,94.803085,14.936109,19.06371,15.389225,8.300271,7.950382,2.6534555,-0.8581502,4.986556,2.467203,5.7276177,-3.8399732,0.4688608,23.250174151666844,0.014214777138230416,123.046875,"Hiphopologist x Vinak Ft Heliyom - Hamcluby [Prod. Kagan, Moreshahin, Yj, Vlirza, A4key]"
-127.180954,88.039566,20.83274,23.961607,12.361851,3.7432525,-1.0820225,-0.9550338,-11.528874,2.6235824,-6.4615464,-4.1450143,-4.096321,0.36230126,23.950496083912814,-0.049598365172648866,161.4990234375,PDBEAT - Sigaraye Tah Ghermez Remix (Poobon X Poori X Hoodadk4 X Hiphopologist X Amin Tijay X Dalu)
-164.66542,109.16933,12.5915575,12.010148,13.557383,8.920435,-10.167439,-3.222214,-12.004173,-2.9351144,-4.4305353,-5.485473,-6.560748,0.35282916,24.37376059004414,0.0045773986515796495,99.38401442307692,Pas man chi - Wantons (New version)
-170.39221,132.97234,13.445754,20.2209,10.951849,8.006395,5.9219027,6.341831,-14.716239,10.086808,1.7730372,0.7030158,3.628613,0.3899056,23.44290994881265,0.040195271182102976,143.5546875,Roya
-86.269585,82.07607,22.781158,5.75552,26.510288,-0.10008697,1.1993736,7.0255694,-16.270306,3.2056553,-5.524756,3.4296339,-0.39072323,0.36151868,25.46277099185598,0.007256639893738184,117.45383522727273,HipHopologist X Hichkas X BatmanBeat ''Shakak''
-120.8449,95.260765,17.009619,19.546614,7.7059875,7.473873,2.1134868,0.08954744,-10.699933,-1.4168423,-4.7019167,-0.5966132,-3.2737947,0.36328354,23.589033962403917,-0.027637686319474133,123.046875,POOBON x ARTA - KI
-96.07346,109.02241,4.777084,13.549599,3.4162817,3.0702434,3.8484173,-0.23164645,-12.540938,4.819217,-3.83074,-0.40671268,-0.9359343,0.4028257,23.05416244556678,-0.06817576192254009,161.4990234375,Octave - Delam Tang Shode Barat
-126.086555,113.14844,18.828882,22.197636,12.922892,-1.0430808,5.581601,-3.3019814,-1.4435779,7.3888993,-5.1116323,5.823589,1.5721314,0.38075498,23.767805554177475,0.04246606155856655,92.28515625,Heyf (Ft Sogand) ＂Baranhits.Ir＂
-113.25105,108.26153,16.26041,13.2488165,10.994421,11.539505,3.5503564,6.1042447,-2.0008216,9.40798,6.3232613,5.298019,-0.6560832,0.45995742,22.035505965493147,-0.011001647288050058,123.046875,Male Mane
-67.94156,92.01755,9.32198,12.926987,3.796217,2.9747655,5.0629373,8.65098,-3.1264114,15.238238,-2.9174414,7.203107,1.3378083,0.40017372,22.96476305930111,0.0581098620846157,99.38401442307692,Gangesh Balas
-142.75322,93.31085,11.866819,13.302161,5.5833344,2.6297321,4.4524107,-0.52764094,-11.752933,-0.5581813,-5.068885,0.1847128,-4.977304,0.3760406,24.715548469290603,-0.011971882930887292,112.34714673913044,Harbaresho (with Cnjim)
-108.60946,95.06,19.117428,27.117205,18.476044,15.362762,3.7256093,6.1576033,0.945639,13.119761,7.398915,9.572415,5.384866,0.5064616,22.99087795816123,0.005312764169193637,112.34714673913044,Nashod Ke Beshe (with Sami Beigi & Sijal)
-129.02364,68.474335,17.038725,29.041805,14.541203,13.375405,-2.0598414,4.2502446,5.8772783,0.8465504,-1.1727123,6.8310103,1.6734421,0.5333771,22.907984238511947,0.05186349805169759,117.45383522727273,Habibi Azizam
-154.81236,105.32898,19.898335,15.280664,2.643258,0.1243944,-9.563679,-1.0759231,-8.0991535,-1.439622,-4.332806,0.9476188,-6.0159464,0.34659907,23.272011369934503,0.022208142229083513,184.5703125,Sepehr Khalse & Mehrad Hidden - Moorche (320).wav
-55.303925,81.019516,5.0921946,24.30156,11.558071,7.7611065,-10.019665,4.571191,-9.217963,7.11719,-5.8607707,1.7834979,-1.7718786,0.409702,22.962599830290618,-0.020393381120777782,117.45383522727273,Mary Jane (Ft Behzad Leito)
-68.62807,65.62406,3.812126,16.774557,9.084864,5.8354774,-4.3330965,-1.2339654,-7.9055915,2.0175126,-2.5988941,0.6561184,-6.703401,0.46919677,22.2052138813273,0.0033673040052138534,95.703125,Cancele
-69.35515,92.768555,23.654875,12.70352,3.3670857,5.0222692,0.23656285,5.7279706,-5.7600136,5.386832,2.976271,1.8032773,-1.5548942,0.38992512,23.2828668407478,-0.05187692309032272,83.35433467741936,Messe Avalash
-146.51297,124.971085,2.576621,18.122557,11.071442,5.309938,2.495077,6.1415224,1.2429403,6.4035983,-3.5447748,3.3676372,-0.43140414,0.41060433,23.596659428154215,-0.03999953516719115,95.703125,Wantons - Fada Saret (Pro By Wantons)
-19.313679,66.534164,12.0599,17.35907,10.907701,5.990069,3.7054677,1.4077648,-8.520268,2.870267,-4.3682647,-1.3429967,-1.710624,0.36648214,22.2732406717097,0.037228216327327125,78.30255681818181,"Siah Mese Barf (Ft Alireza JJ,"
-102.97659,95.681786,-20.20834,-3.718607,-10.049925,-4.9293866,-10.413276,-12.224148,-17.604635,-3.1327102,-7.0239882,-1.5134401,-8.965993,0.31989247,23.5615487191036,-0.05271774414125109,107.666015625,Haminim Ke Hastim-wantons
-156.80453,94.94232,24.200438,10.577307,10.840052,5.22109,-5.3788967,3.2831132,-12.1848345,2.4964867,-1.6893626,0.5040916,-4.0623717,0.38872293,24.43186076444421,0.028594288777453975,129.19921875,Yadet Ni
-117.9006,65.10821,-2.7346804,20.112238,5.5674014,4.8901186,-0.9010927,4.925329,-12.31003,4.0450344,-4.3087726,-1.6511787,-2.536594,0.37742606,25.02291225976577,-0.003163847776529029,161.4990234375,Poobon - Akharin Mashough (Ft. Leito & Limit)
-117.4186,101.46482,16.899601,4.785295,2.6769512,-6.8830824,-2.4019732,2.3644235,-3.851687,-1.8783348,-4.7717705,3.5075078,-3.3674917,0.39565024,22.133507805026383,0.014010201359015489,103.359375,Vinak - Kalafe (Solo Version)
-125.438194,105.37335,8.438212,7.682778,8.957948,1.2877034,-2.819821,8.343668,-6.7804427,6.232192,-1.5601549,1.1497864,-1.3022175,0.37916517,24.712337620174193,0.08909958360933716,95.703125,Ghayegh (with poobon)
-83.486534,85.67602,20.871195,9.853657,12.90798,6.6609726,-6.718857,11.349049,-9.533966,3.1136215,-0.5982864,-1.125,-8.639414,0.36641195,23.956049089953755,-0.04163393590518651,99.38401442307692,Outlaw x Apack - Behet Ghol Midam
-112.90236,96.03398,0.5511884,9.803127,-0.0002782467,-10.484039,1.1478946,-1.9665617,-14.897512,0.58507437,-13.790895,2.0117202,-2.554723,0.38045797,24.694366551501084,0.031105937514757428,123.046875,Marize Ham (feat. Sogand)
-120.01845,96.31632,4.7897315,27.042053,9.472824,7.851639,4.3148265,9.861905,-7.6049123,7.2166586,-0.23095845,4.0414934,1.3661084,0.48516247,22.784961320945353,-0.005483615819274302,135.99917763157896,Catchybeatz - Range O
-138.44514,80.9488,15.477032,13.087995,2.8129692,-7.318855,0.58665514,-3.183068,-8.581256,4.549103,-8.324408,0.33273265,-4.4102087,0.35219157,23.761155715881717,0.010760210024460226,89.10290948275862,"Pesaret - Hiphopologist (Feat. Taham) [Remix, Prod. The Moon]"
-42.000603,65.84165,14.837487,6.910674,4.712495,5.1735654,-1.4676126,1.8703115,-10.382039,1.5016686,-1.0620803,2.5132515,1.1522032,0.40335977,22.376919725495007,0.012173879417706104,103.359375,EpiCure - Mehmooni Khodemoone (FT Mxni & Bobby salar)
-31.71643,96.06742,4.5288043,13.894552,-1.2967544,6.5217204,-6.4057026,0.15049942,-8.15658,-0.42934787,-2.1866581,-1.7541329,-5.81054,0.3473409,22.174192577110652,0.06290278694726556,83.35433467741936,Sepehr Khalse - In Faseleh (Ft Alex & Sijal)
-81.456215,92.72837,17.338045,16.928894,10.037126,6.5072675,0.52595174,3.5728726,-4.6464877,1.9276626,-1.916341,2.4214082,-2.4287293,0.42612776,22.482558147716947,0.009647104351992519,71.77734375,Moonlight (feat. Sijal)
-124.30898,99.14214,20.837175,10.558932,0.32780948,2.8527904,-4.117692,2.292861,-13.886426,-9.03568,-12.384732,-7.628262,-7.0358167,0.30154184,23.726437161810637,-0.03775078521337734,80.74951171875,"Arta, Koorosh, Khashayar Sr - Erade Kon."
-46.956005,65.75401,-4.5976624,11.841073,14.971459,10.588931,-8.39137,6.230722,-7.1164327,2.5291083,-5.3876815,3.4145248,1.3618826,0.44471604,23.1840681501968,0.013539516834730755,103.359375,Mese Hamishe ( Hoomaan )
-92.432106,86.43227,-0.23221375,5.8234425,9.367401,2.1822903,0.779605,3.1174572,0.21310766,5.265938,-3.6350892,2.5859182,-1.3783648,0.3892616,23.1789762418793,-0.004902105416952784,184.5703125,Alo (feat. Nigzed)
-93.96156,86.30394,17.970446,22.352491,4.930723,1.4333453,0.7986865,-4.2369204,-8.668936,1.5408784,-7.2109895,-5.0334406,-7.0609126,0.3418725,22.716563761776072,0.005894928217521214,129.19921875,XYZ
-113.48637,78.49097,-13.3649,-10.029782,-10.446703,-8.252678,-12.130614,-11.165587,-19.201677,-3.5007288,-8.879615,-4.063174,-10.796019,0.33031258,24.087297734188883,-0.053315024329991925,107.666015625,Haminim Ke Hastim
-114.43745,79.35108,11.414269,5.3131623,6.4043994,0.9654898,-15.074287,4.286419,-19.51808,-1.2943541,-7.1766043,-1.7854279,-5.922415,0.3680474,24.559222594602105,-0.011726049721370223,117.45383522727273,2CB (with Sijal & Sohrab MJ)
-119.77235,89.93223,32.142387,21.063587,10.31977,8.84148,0.8797393,7.248544,-5.974582,4.1109467,-1.0000952,3.5620644,-3.0474527,0.40329215,23.09802949680946,0.04238382615682983,117.45383522727273,Wantons - Boome Naghashi (1).wav
-119.77054,70.96631,34.543713,24.099451,10.290789,5.8829746,-0.46047184,-3.9115899,-8.084618,7.824543,-8.545245,1.1542937,-2.4925542,0.27664113,23.41390222026754,0.1051507782889916,129.19921875,raha-Dardesar
-108.80141,100.551735,23.342611,6.6049237,12.820417,4.2061663,-0.5171235,-0.94046867,-9.1351,3.1102824,-5.4875627,1.5610921,-0.12108905,0.3534565,22.9598090682208,0.04005546123858224,172.265625,Faal ｜ Ft Behzad Leito
-51.915447,84.27555,13.177475,15.367199,10.9972925,8.738339,-0.52541465,6.8473845,-7.852464,2.9211757,-3.172367,2.080267,-1.0968347,0.44154054,23.01351985304903,-0.003245685411467505,112.34714673913044,SMOKENDRIVE-Vol.12 BY EXIN
-94.0146,104.124504,16.746717,26.263807,9.3689575,11.19448,1.8455639,-2.1983168,-1.3850269,-4.7195373,1.582995,0.76253414,-2.0370705,0.41659784,21.766274062324893,-0.022767988464352833,112.34714673913044,Khat
-95.14339,107.75013,10.181591,18.476002,12.235453,2.6716688,2.2825918,7.3120327,-9.41824,6.40493,-2.7431912,3.2402399,-0.019763146,0.4062384,24.375730773136446,0.008964662324528496,107.666015625,"Bad Bitch (Ft Sepehr Khalse, Behzad Leito, & Canis)"
-101.9163,102.7946,14.794437,25.189295,7.2919426,3.7973351,-0.71748984,-5.312928,-11.038347,-1.3693693,-6.838208,-1.7036781,-5.1984487,0.3472788,23.076633966910652,0.07039330410471575,86.1328125,Koorosh - hey monaliza - هی مونالیزا
-74.96677,67.88142,7.198569,19.035418,9.018736,6.527994,-2.5581381,1.268964,-3.6520178,2.762845,-3.460993,2.3033843,-3.114868,0.3926907,22.99042474624595,0.01697741466934204,135.99917763157896,"Sajad Shahi,Vinak,Hiphopologist- Tariki⧸سجاد شاهی، ویناک، هیپهاپولوژیست- تاریکی"
-136.18599,98.31285,22.842508,1.112152,8.562873,-0.79290545,-11.632453,1.0271178,-5.905088,-1.9330322,-2.092807,-0.5849095,-9.195492,0.3505965,24.585295550353205,0.05866940359548363,143.5546875,Baby Yadet Raft khalse
-92.52611,87.288345,-2.8015287,18.17411,2.481158,11.367067,-7.459852,6.00366,-10.5105915,-4.884662,-1.9670357,1.7315344,-0.98789257,0.35253516,23.059654968472017,0.0013589783764226286,123.046875,berim ba ham khalse
-73.820656,95.63447,18.377102,14.65661,14.467686,2.8879528,-2.79731,2.6481292,-4.4261327,5.176558,-4.4166236,-0.5138326,-1.7694637,0.36363018,23.527295269896218,0.06535626072211656,117.45383522727273,Tik Taak- Na Dige Na (Ft I.Da)
-85.01329,114.02356,26.035084,16.552458,13.152714,5.4172754,-0.40552172,-1.8425435,-7.732781,4.421941,0.7344116,5.74222,-3.5761905,0.4858238,21.142188033569465,9.975333976947374e-07,129.19921875,Sober
-121.57698,84.655914,13.519524,19.018082,10.454399,10.729121,1.5140549,0.5938046,-3.7773714,4.9914193,0.67794067,1.7106934,-4.077291,0.3984336,23.22525158139609,0.04375026684901958,92.28515625,Begoo Yadete (feat. Behzad Leito)
-94.37903,103.85548,2.1757479,16.366756,8.287975,3.6799183,-7.372903,2.199049,-8.637013,0.7955536,3.160923,0.13917157,-3.0971496,0.44210446,23.0146509413217,-0.06566194166080415,95.703125,2 Ghotbi (Prod. by Radpro)
-116.72224,100.309456,33.295143,10.279266,17.803684,5.4511786,-3.3134806,1.9931484,-9.880764,-0.9229385,-6.174526,0.3580956,-2.7926247,0.35302877,23.777770232616323,0.047415349513812655,172.265625,Koorosh - 07 Bazigar (feat. The Don & Sami Low) ｜ 420 Vol. 2
-79.04586,99.44563,19.57799,16.472954,11.811192,6.9794583,-0.011464976,0.49427533,-5.660118,13.899784,-0.5825157,6.4151273,0.6910475,0.44322324,23.28308871259228,0.015793012379988904,117.45383522727273,Dorcci x Chvrsi x Poobon x XXXTentacion - Dastanemoon (Remix)
-97.21662,101.84339,17.897514,28.611534,6.828788,-0.37412822,-0.8870881,5.993117,-12.990104,6.136067,-9.560923,0.2868168,-1.2381016,0.4362096,24.343038753477284,-0.006456171472026199,117.45383522727273,Remix hoodadk4 X hiphopologist ＂ shift delet＂｜ ریمیکس رپ
-75.15669,84.35858,16.036541,28.901466,4.7104187,11.149441,-2.2948601,2.97128,-6.7273207,3.557402,-2.3133245,2.4960055,-3.3617375,0.37962115,22.577912691931715,-0.03992237785608287,161.4990234375,Too In Khoone (Acoustic Version) [Prod. Kia Karami]
-150.12369,92.76728,21.665031,18.63066,20.729334,-0.06627098,-2.9848406,-3.8266473,-12.459693,3.9697757,2.162614,-3.911729,-5.8540034,0.35825163,25.319444601534723,0.014205089650904284,95.703125,Nesfe Raah (with The Don)
-115.36054,100.3887,31.969542,20.960295,9.310145,7.514172,-4.3343945,8.8820915,-7.3395724,2.7508762,-2.0374625,-1.3876132,-2.8706093,0.40415612,23.052246337544116,0.04068427427214092,161.4990234375,shol kon-leito ft sijal ft khalse
-82.6032,96.994,22.240143,5.1852183,14.68497,-1.785856,-1.3649484,0.09628709,-8.643695,3.9207225,-3.4328277,1.9319128,-1.7713512,0.41862744,22.83274672940896,-0.03778181001996417,117.45383522727273,ghors 3 - hiphopoligst X kagan [prod. Azer]
-162.45992,63.723473,-3.9575782,9.427746,9.402829,10.5687065,-7.1404753,10.3567915,-10.198513,3.1702473,-1.7042202,2.0449202,0.8545588,0.430826,22.310376560219435,0.007825183127808093,95.703125,Berim Baham [new version]
-114.812195,108.49251,22.031713,22.003428,13.660433,3.884537,4.760466,1.9097393,-4.6405177,2.7613628,-2.140936,4.9389153,1.4713851,0.40748417,22.51706234215439,0.0847639028051188,107.666015625,Hiphopologist - Noskhe L (Maometto Remix).wav
-115.09784,97.42098,15.015064,27.014921,19.59117,16.725143,-0.13802883,3.9338346,-6.1108837,4.9268684,3.0696886,7.8289614,3.1332927,0.40078512,24.687245375210328,-0.0030336243744124164,117.45383522727273,"Delam Az Donya Gerefte (feat. Hoomaan, Sepehr Khalse)"
-152.73846,97.48785,25.765942,10.52962,10.984273,5.4937963,-5.293706,4.0339727,-11.741003,3.5194428,-0.91617906,1.1962036,-2.8360026,0.39063376,23.362102126567223,0.027160602991231714,129.19921875,Yadet Nist - Arta
-80.451485,102.30213,10.91155,24.908958,15.652401,10.28297,-4.077085,4.679166,-2.0812886,-1.6836807,-3.8579454,-4.1172547,-3.3013375,0.36591482,22.858313776935894,0.0509475488817918,99.38401442307692,Sepehr Khalse - Saal Be Saal
-124.052086,105.93961,32.7824,10.588363,12.7428255,11.55368,10.077169,1.6622778,-11.513748,-0.3371719,0.012996494,2.4149609,1.6951461,0.39151254,22.50457340780207,0.06901772347859393,99.38401442307692,male man bash - shayan (slowed and reverb)
-107.88031,114.84835,32.156773,21.369917,5.3289866,18.546309,3.6467485,10.918977,-3.2845738,12.909896,5.959896,3.7123165,1.3921525,0.39587486,23.621794874573457,0.04109251530149284,89.10290948275862,Yebaram Man ( Koorosh Ft Arta & Leito & Raha )
